,word,frequency,per_million,doc_freq,doc_percentage
3610,ethic,2,0.700948173,2,0.024137099
3611,booby,2,0.700948173,1,0.012068549
3612,famine,2,0.700948173,2,0.024137099
3613,negombo,2,0.700948173,2,0.024137099
3615,diwali,2,0.700948173,2,0.024137099
3616,macaque,2,0.700948173,2,0.024137099
3618,symphony,2,0.700948173,1,0.012068549
3619,drinkable,2,0.700948173,2,0.024137099
3620,forgot,2,0.700948173,2,0.024137099
3622,enduring,2,0.700948173,2,0.024137099
3624,channel,2,0.700948173,2,0.024137099
3625,slavic,2,0.700948173,2,0.024137099
3626,fearsome,2,0.700948173,2,0.024137099
3627,messi,2,0.700948173,2,0.024137099
3628,psychogenic,2,0.700948173,1,0.012068549
3629,campaign,2,0.700948173,2,0.024137099
3630,nappy,2,0.700948173,2,0.024137099
3631,gun,2,0.700948173,2,0.024137099
3632,floral,2,0.700948173,2,0.024137099
3633,manslaughter,2,0.700948173,2,0.024137099
3634,saint,2,0.700948173,2,0.024137099
3635,abject,2,0.700948173,2,0.024137099
3636,incitement,2,0.700948173,2,0.024137099
3637,polished,2,0.700948173,2,0.024137099
3639,sahar,2,0.700948173,1,0.012068549
3640,josephine,2,0.700948173,1,0.012068549
3641,complicit,2,0.700948173,2,0.024137099
3642,tiffany,2,0.700948173,2,0.024137099
3643,canaveral,2,0.700948173,2,0.024137099
3644,timid,2,0.700948173,2,0.024137099
3645,charming,2,0.700948173,2,0.024137099
3646,subsonic,2,0.700948173,2,0.024137099
3647,undercut,2,0.700948173,2,0.024137099
3648,objectionable,2,0.700948173,2,0.024137099
3650,grassy,2,0.700948173,1,0.012068549
3651,whistler,2,0.700948173,2,0.024137099
3652,nhl,2,0.700948173,2,0.024137099
3653,botched,2,0.700948173,2,0.024137099
3654,chantal,2,0.700948173,2,0.024137099
3656,shakespearean,2,0.700948173,2,0.024137099
3657,temp,2,0.700948173,2,0.024137099
3658,displaced,2,0.700948173,2,0.024137099
3659,outbreak,2,0.700948173,2,0.024137099
3660,seabus,2,0.700948173,1,0.012068549
3662,airfare,2,0.700948173,2,0.024137099
3666,blended,2,0.700948173,2,0.024137099
3667,noteworthy,2,0.700948173,2,0.024137099
3668,ashcroft,2,0.700948173,2,0.024137099
3670,palmitic,2,0.700948173,1,0.012068549
3671,stanton,2,0.700948173,1,0.012068549
3672,feminist,2,0.700948173,2,0.024137099
3673,arson,2,0.700948173,2,0.024137099
3674,habitat,2,0.700948173,2,0.024137099
3675,fiction,2,0.700948173,2,0.024137099
3676,else,2,0.700948173,2,0.024137099
3677,fras,2,0.700948173,2,0.024137099
3678,discreet,2,0.700948173,2,0.024137099
3679,suggestive,2,0.700948173,2,0.024137099
3680,intimidating,2,0.700948173,1,0.012068549
3681,rip,2,0.700948173,2,0.024137099
3682,laura,2,0.700948173,2,0.024137099
3683,demonstrable,2,0.700948173,1,0.012068549
3684,lousy,2,0.700948173,2,0.024137099
3685,taxable,2,0.700948173,2,0.024137099
3686,delayed,2,0.700948173,2,0.024137099
3687,unintended,2,0.700948173,2,0.024137099
3689,upside,2,0.700948173,2,0.024137099
3690,monty,2,0.700948173,1,0.012068549
3691,pascal,2,0.700948173,2,0.024137099
3694,ralph,2,0.700948173,2,0.024137099
3695,skateboard,2,0.700948173,2,0.024137099
3696,joliet,2,0.700948173,1,0.012068549
3697,agrarian,2,0.700948173,2,0.024137099
3698,salvageable,2,0.700948173,2,0.024137099
3700,operable,2,0.700948173,2,0.024137099
3701,underrepresented,2,0.700948173,2,0.024137099
3702,edson,2,0.700948173,2,0.024137099
3703,doctoral,2,0.700948173,2,0.024137099
3704,pollutive,2,0.700948173,2,0.024137099
3705,recoverable,2,0.700948173,2,0.024137099
3706,staple,2,0.700948173,2,0.024137099
3707,stepping,2,0.700948173,2,0.024137099
3708,garlic,2,0.700948173,2,0.024137099
3709,menus,2,0.700948173,2,0.024137099
3710,sturdy,2,0.700948173,2,0.024137099
3711,resthaven,2,0.700948173,1,0.012068549
3712,vivian,2,0.700948173,2,0.024137099
3713,unassuming,2,0.700948173,2,0.024137099
3715,dustin,2,0.700948173,2,0.024137099
3718,neo,2,0.700948173,2,0.024137099
3719,stockpile,2,0.700948173,2,0.024137099
3720,bhujakanyan,2,0.700948173,2,0.024137099
3721,protestant,2,0.700948173,2,0.024137099
3722,34th,2,0.700948173,2,0.024137099
3723,misogynistic,2,0.700948173,2,0.024137099
3724,salar,2,0.700948173,2,0.024137099
3725,conceivable,2,0.700948173,2,0.024137099
3726,tic,2,0.700948173,2,0.024137099
3727,crunchy,2,0.700948173,2,0.024137099
3729,architectural,2,0.700948173,2,0.024137099
3730,evander,2,0.700948173,1,0.012068549
3731,compulsive,2,0.700948173,2,0.024137099
3732,discretionary,2,0.700948173,2,0.024137099
3733,listen,2,0.700948173,2,0.024137099
3734,welcoming,2,0.700948173,2,0.024137099
3735,nunu,2,0.700948173,1,0.012068549
3736,arthy,2,0.700948173,2,0.024137099
3737,buoyant,2,0.700948173,2,0.024137099
3738,industrialized,2,0.700948173,2,0.024137099
3739,untoward,2,0.700948173,2,0.024137099
3740,rollout,2,0.700948173,2,0.024137099
3741,transactional,2,0.700948173,2,0.024137099
3742,bernal,2,0.700948173,1,0.012068549
3743,petitioning,2,0.700948173,2,0.024137099
3745,patrick,2,0.700948173,2,0.024137099
3746,livable,2,0.700948173,2,0.024137099
3747,driftpile,2,0.700948173,1,0.012068549
3748,plentiful,2,0.700948173,2,0.024137099
3749,nevaya,2,0.700948173,1,0.012068549
3750,nightingale,2,0.700948173,1,0.012068549
3751,locomotive,2,0.700948173,2,0.024137099
3752,dive,2,0.700948173,2,0.024137099
3754,seuss,2,0.700948173,2,0.024137099
3756,uncanny,2,0.700948173,2,0.024137099
3757,catalytic,2,0.700948173,1,0.012068549
3758,ish,2,0.700948173,2,0.024137099
3759,intercultural,2,0.700948173,2,0.024137099
3760,numinous,2,0.700948173,1,0.012068549
3761,bohemian,2,0.700948173,2,0.024137099
3762,mata,2,0.700948173,2,0.024137099
3763,sultan,2,0.700948173,2,0.024137099
3764,lablic,2,0.700948173,1,0.012068549
3765,eul,2,0.700948173,1,0.012068549
3766,mulu,2,0.700948173,1,0.012068549
3767,submarine,2,0.700948173,2,0.024137099
3769,starfish,2,0.700948173,1,0.012068549
3770,scant,2,0.700948173,2,0.024137099
3772,host,2,0.700948173,2,0.024137099
3773,mongolian,2,0.700948173,2,0.024137099
3774,under,2,0.700948173,2,0.024137099
3775,xantharic,2,0.700948173,2,0.024137099
3776,ho,2,0.700948173,2,0.024137099
3777,seo,2,0.700948173,2,0.024137099
3778,interference,2,0.700948173,2,0.024137099
3779,dprk,2,0.700948173,2,0.024137099
3780,sutran,2,0.700948173,2,0.024137099
3781,65th,2,0.700948173,2,0.024137099
3782,spirited,2,0.700948173,2,0.024137099
3783,breathtaking,2,0.700948173,2,0.024137099
3784,sinful,2,0.700948173,2,0.024137099
3785,farm,2,0.700948173,1,0.012068549
3786,quantitative,2,0.700948173,2,0.024137099
3787,unplanned,2,0.700948173,2,0.024137099
3788,curved,2,0.700948173,2,0.024137099
3789,incited,2,0.700948173,2,0.024137099
3791,synovac,2,0.700948173,2,0.024137099
3792,proficient,2,0.700948173,2,0.024137099
3795,heavenly,2,0.700948173,2,0.024137099
3796,tianjo,2,0.700948173,2,0.024137099
3797,doable,2,0.700948173,2,0.024137099
3798,epidemic,2,0.700948173,2,0.024137099
3799,manish,2,0.700948173,2,0.024137099
3800,traceable,2,0.700948173,2,0.024137099
3801,compound,2,0.700948173,2,0.024137099
3802,blurry,2,0.700948173,2,0.024137099
3803,de,2,0.700948173,2,0.024137099
3804,belgrade,2,0.700948173,2,0.024137099
3805,uplift,2,0.700948173,2,0.024137099
3806,topographical,2,0.700948173,2,0.024137099
3807,anglo,2,0.700948173,2,0.024137099
3808,choreographed,2,0.700948173,2,0.024137099
3809,qingdao,2,0.700948173,1,0.012068549
3810,impeccable,2,0.700948173,2,0.024137099
3811,efficacious,2,0.700948173,2,0.024137099
3812,cpac,2,0.700948173,2,0.024137099
3813,mechanized,2,0.700948173,2,0.024137099
3814,laotian,2,0.700948173,2,0.024137099
3815,infinite,2,0.700948173,2,0.024137099
3816,disciplined,2,0.700948173,2,0.024137099
3818,genital,2,0.700948173,2,0.024137099
3819,calibrated,2,0.700948173,2,0.024137099
3820,upscale,2,0.700948173,2,0.024137099
3821,focus,2,0.700948173,2,0.024137099
3822,nativist,2,0.700948173,2,0.024137099
3823,bursary,2,0.700948173,2,0.024137099
3824,hindu,2,0.700948173,2,0.024137099
3827,money,2,0.700948173,2,0.024137099
3828,sector,2,0.700948173,2,0.024137099
3829,aerosol,2,0.700948173,1,0.012068549
3830,transformational,2,0.700948173,2,0.024137099
3831,petty,2,0.700948173,2,0.024137099
3833,ntu,2,0.700948173,2,0.024137099
3834,asymmetrical,2,0.700948173,2,0.024137099
3835,awry,2,0.700948173,2,0.024137099
3836,uninformed,2,0.700948173,2,0.024137099
3837,durian,2,0.700948173,1,0.012068549
3838,die,2,0.700948173,2,0.024137099
3839,songkran,2,0.700948173,1,0.012068549
3840,geriatric,2,0.700948173,1,0.012068549
3841,recipient,2,0.700948173,2,0.024137099
3842,taiwan,2,0.700948173,1,0.012068549
3843,arithmetic,2,0.700948173,2,0.024137099
3844,72nd,2,0.700948173,2,0.024137099
3845,prigata,2,0.700948173,2,0.024137099
3846,capex,2,0.700948173,2,0.024137099
3849,oil,2,0.700948173,2,0.024137099
3850,consolidated,2,0.700948173,2,0.024137099
3851,mind,2,0.700948173,1,0.012068549
3852,irritated,2,0.700948173,2,0.024137099
3854,onward,2,0.700948173,2,0.024137099
3855,resale,2,0.700948173,2,0.024137099
3856,modesty,2,0.700948173,2,0.024137099
3857,akasaka,2,0.700948173,2,0.024137099
3859,trackable,2,0.700948173,2,0.024137099
3860,unrecorded,2,0.700948173,1,0.012068549
3862,ishan,2,0.700948173,2,0.024137099
3863,pernicious,2,0.700948173,2,0.024137099
3864,saiful,2,0.700948173,1,0.012068549
3865,market,2,0.700948173,1,0.012068549
3866,corporal,2,0.700948173,1,0.012068549
3867,malaria,2,0.700948173,1,0.012068549
3868,distracted,2,0.700948173,2,0.024137099
3869,deservi,2,0.700948173,2,0.024137099
3870,mous,2,0.700948173,2,0.024137099
3871,concessionary,2,0.700948173,1,0.012068549
3872,gi,2,0.700948173,1,0.012068549
3873,equestrian,2,0.700948173,2,0.024137099
3874,vac,2,0.700948173,1,0.012068549
3875,guided,2,0.700948173,2,0.024137099
3876,untapped,2,0.700948173,2,0.024137099
3877,ema,2,0.700948173,2,0.024137099
3878,ammonia,2,0.700948173,2,0.024137099
3879,transient,2,0.700948173,2,0.024137099
3880,heterologous,2,0.700948173,1,0.012068549
3881,empower,2,0.700948173,2,0.024137099
3882,perspex,2,0.700948173,2,0.024137099
3883,victorian,2,0.700948173,1,0.012068549
3885,batang,2,0.700948173,1,0.012068549
3886,shell,2,0.700948173,2,0.024137099
3887,phil,2,0.700948173,2,0.024137099
3889,hamburg,2,0.700948173,2,0.024137099
3890,eccentric,2,0.700948173,2,0.024137099
3891,prickly,2,0.700948173,1,0.012068549
3892,cacti,2,0.700948173,1,0.012068549
3893,eamon,2,0.700948173,2,0.024137099
3894,veritable,2,0.700948173,2,0.024137099
3895,incomprehensible,2,0.700948173,2,0.024137099
3898,itchy,2,0.700948173,2,0.024137099
3899,lynn,2,0.700948173,1,0.012068549
3900,marian,2,0.700948173,1,0.012068549
3902,labour,2,0.700948173,1,0.012068549
3903,tabloid,2,0.700948173,2,0.024137099
3904,diluted,2,0.700948173,2,0.024137099
3905,obstructive,2,0.700948173,2,0.024137099
3906,salah,2,0.700948173,2,0.024137099
3907,55th,2,0.700948173,2,0.024137099
3908,onsen,2,0.700948173,2,0.024137099
3909,lose,2,0.700948173,2,0.024137099
3910,perhaps,2,0.700948173,2,0.024137099
3911,carlotto,2,0.700948173,1,0.012068549
3912,deposed,2,0.700948173,2,0.024137099
3913,normandy,2,0.700948173,2,0.024137099
3914,albin,2,0.700948173,1,0.012068549
3915,democrat,2,0.700948173,2,0.024137099
3916,143,2,0.700948173,2,0.024137099
3917,perennial,2,0.700948173,2,0.024137099
3918,finnish,2,0.700948173,2,0.024137099
3919,untypical,2,0.700948173,2,0.024137099
3920,nutrient,2,0.700948173,2,0.024137099
3921,conrad,2,0.700948173,1,0.012068549
3922,brute,2,0.700948173,2,0.024137099
3923,sedative,2,0.700948173,2,0.024137099
3924,franz,2,0.700948173,2,0.024137099
3925,multilingual,2,0.700948173,2,0.024137099
3926,guo,2,0.700948173,1,0.012068549
3927,budapest,2,0.700948173,1,0.012068549
3928,maryvale,2,0.700948173,1,0.012068549
3929,precautious,2,0.700948173,2,0.024137099
3930,khaled,2,0.700948173,2,0.024137099
3932,zealous,2,0.700948173,2,0.024137099
3933,evangelical,2,0.700948173,1,0.012068549
3934,menacing,2,0.700948173,2,0.024137099
3935,nadav,2,0.700948173,1,0.012068549
3936,electronical,2,0.700948173,2,0.024137099
3937,stealth,2,0.700948173,2,0.024137099
3938,weaponry,2,0.700948173,2,0.024137099
3939,mang,2,0.700948173,2,0.024137099
3940,multicultural,2,0.700948173,2,0.024137099
3941,evidentiary,2,0.700948173,1,0.012068549
3942,druze,2,0.700948173,2,0.024137099
3943,naftali,2,0.700948173,1,0.012068549
3945,oppressed,2,0.700948173,2,0.024137099
3947,afghani,2,0.700948173,2,0.024137099
3948,israelite,2,0.700948173,1,0.012068549
3949,unga,2,0.700948173,2,0.024137099
3952,affable,2,0.700948173,2,0.024137099
3953,claus,2,0.700948173,2,0.024137099
3954,durban,2,0.700948173,1,0.012068549
3955,feudal,2,0.700948173,2,0.024137099
3956,implacable,2,0.700948173,2,0.024137099
3957,pomegranate,2,0.700948173,2,0.024137099
3958,watchful,2,0.700948173,2,0.024137099
3959,insufferable,2,0.700948173,2,0.024137099
3960,oma,2,0.700948173,2,0.024137099
3961,layer,2,0.700948173,2,0.024137099
3962,nesha,2,0.700948173,1,0.012068549
3963,ethnical,2,0.700948173,2,0.024137099
3965,sleek,2,0.700948173,2,0.024137099
3966,declarative,2,0.700948173,1,0.012068549
3967,sukkot,2,0.700948173,1,0.012068549
3968,tank,2,0.700948173,2,0.024137099
3969,porous,2,0.700948173,2,0.024137099
3970,vested,2,0.700948173,2,0.024137099
3971,inept,2,0.700948173,2,0.024137099
3972,underreported,2,0.700948173,2,0.024137099
3973,neoliberal,2,0.700948173,1,0.012068549
3974,mesopotamian,2,0.700948173,1,0.012068549
3976,sterile,2,0.700948173,2,0.024137099
3977,disreputable,2,0.700948173,2,0.024137099
3978,subterranean,2,0.700948173,2,0.024137099
3979,sinai,2,0.700948173,2,0.024137099
3980,unilever,2,0.700948173,1,0.012068549
3981,fortified,2,0.700948173,2,0.024137099
3982,soroca,2,0.700948173,2,0.024137099
3983,prophetic,2,0.700948173,2,0.024137099
3984,intel,2,0.700948173,2,0.024137099
3985,yamina,2,0.700948173,1,0.012068549
3986,savory,2,0.700948173,2,0.024137099
3987,handheld,2,0.700948173,2,0.024137099
3988,atrocious,2,0.700948173,2,0.024137099
3990,electorate,2,0.700948173,2,0.024137099
3993,californian,2,0.700948173,2,0.024137099
3994,tangential,2,0.700948173,2,0.024137099
3995,abram,2,0.700948173,2,0.024137099
3997,57th,2,0.700948173,2,0.024137099
3998,cast,2,0.700948173,2,0.024137099
4000,sizable,2,0.700948173,2,0.024137099
4001,chiba,2,0.700948173,2,0.024137099
4002,hiroshima,2,0.700948173,2,0.024137099
4003,emeritus,2,0.700948173,2,0.024137099
4004,anaphylactic,2,0.700948173,2,0.024137099
4005,tepco,2,0.700948173,2,0.024137099
4006,counterfeiting,2,0.700948173,2,0.024137099
4007,enchant,2,0.700948173,2,0.024137099
4008,yamanote,2,0.700948173,1,0.012068549
4009,furry,2,0.700948173,2,0.024137099
4010,pumice,2,0.700948173,2,0.024137099
4011,ageless,2,0.700948173,1,0.012068549
4012,unseasonable,2,0.700948173,2,0.024137099
4013,honu,2,0.700948173,1,0.012068549
4014,sumo,2,0.700948173,1,0.012068549
4015,beaujolais,2,0.700948173,1,0.012068549
4016,fluffy,2,0.700948173,2,0.024137099
4018,compact,2,0.700948173,2,0.024137099
4019,terumo,2,0.700948173,1,0.012068549
4021,toyo,2,0.700948173,1,0.012068549
4022,gamble,2,0.700948173,2,0.024137099
4023,inspirational,2,0.700948173,2,0.024137099
4024,oibo,2,0.700948173,2,0.024137099
4025,vandal,2,0.700948173,2,0.024137099
4026,dangote,2,0.700948173,2,0.024137099
4027,agitator,2,0.700948173,1,0.012068549
4028,understate,2,0.700948173,2,0.024137099
4030,shadowed,2,0.700948173,2,0.024137099
4031,kebbi,2,0.700948173,2,0.024137099
4032,unodc,2,0.700948173,2,0.024137099
4033,unbranded,2,0.700948173,2,0.024137099
4034,nft,2,0.700948173,1,0.012068549
4035,unproductive,2,0.700948173,2,0.024137099
4036,ablative,2,0.700948173,2,0.024137099
4037,unifying,2,0.700948173,2,0.024137099
4038,condolence,2,0.700948173,2,0.024137099
4039,dependable,2,0.700948173,2,0.024137099
4040,factional,2,0.700948173,2,0.024137099
4041,adeboye,2,0.700948173,2,0.024137099
4043,unconnected,2,0.700948173,2,0.024137099
4044,luminary,2,0.700948173,2,0.024137099
4045,balanga,2,0.700948173,2,0.024137099
4046,archaic,2,0.700948173,2,0.024137099
4047,murderous,2,0.700948173,2,0.024137099
4048,lelian,2,0.700948173,2,0.024137099
4049,attendant,2,0.700948173,2,0.024137099
4050,moteku,2,0.700948173,2,0.024137099
4051,dupa,2,0.700948173,1,0.012068549
4052,ohanaeze,2,0.700948173,2,0.024137099
4053,practicable,2,0.700948173,1,0.012068549
4054,warri,2,0.700948173,2,0.024137099
4055,honourable,2,0.700948173,2,0.024137099
4056,platter,2,0.700948173,2,0.024137099
4057,march,2,0.700948173,2,0.024137099
4058,mindless,2,0.700948173,2,0.024137099
4059,defenseless,2,0.700948173,2,0.024137099
4060,suarez,2,0.700948173,2,0.024137099
4061,melodious,2,0.700948173,2,0.024137099
4063,donegal,2,0.700948173,1,0.012068549
4064,abdullative,2,0.700948173,2,0.024137099
4065,talked,2,0.700948173,2,0.024137099
4066,jettisoned,2,0.700948173,2,0.024137099
4067,sacrosanct,2,0.700948173,2,0.024137099
4068,bountiful,2,0.700948173,2,0.024137099
4069,patrol,2,0.700948173,2,0.024137099
4070,babajide,2,0.700948173,2,0.024137099
4071,parastate,2,0.700948173,2,0.024137099
4072,abuja,2,0.700948173,2,0.024137099
4073,kidnapping,2,0.700948173,2,0.024137099
4074,igor,2,0.700948173,2,0.024137099
4075,awash,2,0.700948173,2,0.024137099
4076,potako,2,0.700948173,1,0.012068549
4077,umutu,2,0.700948173,1,0.012068549
4078,sabian,2,0.700948173,1,0.012068549
4079,pictorial,2,0.700948173,1,0.012068549
4080,purpose,2,0.700948173,2,0.024137099
4081,edustate,2,0.700948173,2,0.024137099
4082,smuggling,2,0.700948173,2,0.024137099
4083,harness,2,0.700948173,2,0.024137099
4085,dispatcher,2,0.700948173,1,0.012068549
4086,quara,2,0.700948173,2,0.024137099
4087,clueless,2,0.700948173,2,0.024137099
4088,audible,2,0.700948173,1,0.012068549
4089,fcta,2,0.700948173,1,0.012068549
4090,crossover,2,0.700948173,1,0.012068549
4091,arabian,2,0.700948173,2,0.024137099
4092,akure,2,0.700948173,2,0.024137099
4093,ijaw,2,0.700948173,1,0.012068549
4094,herder,2,0.700948173,2,0.024137099
4095,koa,2,0.700948173,1,0.012068549
4096,bayern,2,0.700948173,2,0.024137099
4097,boary,2,0.700948173,2,0.024137099
4098,69th,2,0.700948173,1,0.012068549
4099,contributory,2,0.700948173,2,0.024137099
4100,houthis,2,0.700948173,2,0.024137099
4101,marginal,2,0.700948173,2,0.024137099
4102,erstwhile,2,0.700948173,2,0.024137099
4103,elliptical,2,0.700948173,1,0.012068549
4105,view,2,0.700948173,2,0.024137099
4106,dominican,2,0.700948173,1,0.012068549
4107,restless,2,0.700948173,2,0.024137099
4108,wigan,2,0.700948173,2,0.024137099
4109,disenchanted,2,0.700948173,2,0.024137099
4110,minuscule,2,0.700948173,2,0.024137099
4111,tamilnadu,2,0.700948173,2,0.024137099
4112,avian,2,0.700948173,1,0.012068549
4113,delete,2,0.700948173,2,0.024137099
4114,morale,2,0.700948173,1,0.012068549
4115,cairn,2,0.700948173,1,0.012068549
4116,sco,2,0.700948173,1,0.012068549
4117,embattled,2,0.700948173,2,0.024137099
4119,departmental,2,0.700948173,2,0.024137099
4120,anta,2,0.700948173,2,0.024137099
4121,maldivian,2,0.700948173,1,0.012068549
4122,astrozenic,2,0.700948173,2,0.024137099
4123,jaffna,2,0.700948173,2,0.024137099
4124,serpentine,2,0.700948173,2,0.024137099
4125,trust,2,0.700948173,1,0.012068549
4126,carnatic,2,0.700948173,1,0.012068549
4127,zambian,2,0.700948173,1,0.012068549
4129,bi,2,0.700948173,1,0.012068549
4130,andean,2,0.700948173,1,0.012068549
4131,inca,2,0.700948173,1,0.012068549
4132,reputed,1,0.350474086,1,0.012068549
4134,joplin,1,0.350474086,1,0.012068549
4136,empire,1,0.350474086,1,0.012068549
4137,82nd,1,0.350474086,1,0.012068549
4138,jacqueline,1,0.350474086,1,0.012068549
4139,consummate,1,0.350474086,1,0.012068549
4140,cherished,1,0.350474086,1,0.012068549
4141,aspen,1,0.350474086,1,0.012068549
4142,crosby,1,0.350474086,1,0.012068549
4143,clete,1,0.350474086,1,0.012068549
4144,keller,1,0.350474086,1,0.012068549
4146,introductory,1,0.350474086,1,0.012068549
4147,repulsive,1,0.350474086,1,0.012068549
4148,panoramic,1,0.350474086,1,0.012068549
4149,waycross,1,0.350474086,1,0.012068549
4150,desirous,1,0.350474086,1,0.012068549
4151,understaffed,1,0.350474086,1,0.012068549
4152,elwin,1,0.350474086,1,0.012068549
4154,drizzy,1,0.350474086,1,0.012068549
4155,wolinski,1,0.350474086,1,0.012068549
4156,immunocompromised,1,0.350474086,1,0.012068549
4157,discriminate,1,0.350474086,1,0.012068549
4158,institutionalized,1,0.350474086,1,0.012068549
4159,replicating,1,0.350474086,1,0.012068549
4160,delirious,1,0.350474086,1,0.012068549
4161,albrick,1,0.350474086,1,0.012068549
4162,mistrial,1,0.350474086,1,0.012068549
4163,vitriolic,1,0.350474086,1,0.012068549
4165,aloud,1,0.350474086,1,0.012068549
4167,cardiopulmonary,1,0.350474086,1,0.012068549
4168,ventricular,1,0.350474086,1,0.012068549
4169,atria,1,0.350474086,1,0.012068549
4170,twist,1,0.350474086,1,0.012068549
4171,pyrocumulus,1,0.350474086,1,0.012068549
4172,tamarack,1,0.350474086,1,0.012068549
4173,hazy,1,0.350474086,1,0.012068549
4174,belmont,1,0.350474086,1,0.012068549
4175,elwynn,1,0.350474086,1,0.012068549
4176,louisiana,1,0.350474086,1,0.012068549
4177,overstatement,1,0.350474086,1,0.012068549
4178,bartholo,1,0.350474086,1,0.012068549
4179,motorbike,1,0.350474086,1,0.012068549
4180,unprecedent,1,0.350474086,1,0.012068549
4181,matthew,1,0.350474086,1,0.012068549
4182,byron,1,0.350474086,1,0.012068549
4183,theranos,1,0.350474086,1,0.012068549
4184,usgo,1,0.350474086,1,0.012068549
4185,robin,1,0.350474086,1,0.012068549
4186,sugary,1,0.350474086,1,0.012068549
4187,rosebud,1,0.350474086,1,0.012068549
4190,hazing,1,0.350474086,1,0.012068549
4191,solvent,1,0.350474086,1,0.012068549
4192,wayside,1,0.350474086,1,0.012068549
4193,ef2,1,0.350474086,1,0.012068549
4194,textual,1,0.350474086,1,0.012068549
4195,donald,1,0.350474086,1,0.012068549
4196,unhinged,1,0.350474086,1,0.012068549
4197,f-1,1,0.350474086,1,0.012068549
4198,cough,1,0.350474086,1,0.012068549
4199,unripened,1,0.350474086,1,0.012068549
4200,wife,1,0.350474086,1,0.012068549
4201,geese,1,0.350474086,1,0.012068549
4202,cory,1,0.350474086,1,0.012068549
4203,ircot,1,0.350474086,1,0.012068549
4204,alexa,1,0.350474086,1,0.012068549
4205,marciano,1,0.350474086,1,0.012068549
4206,serve,1,0.350474086,1,0.012068549
4207,emma,1,0.350474086,1,0.012068549
4208,sedal,1,0.350474086,1,0.012068549
4209,noose,1,0.350474086,1,0.012068549
4211,guttman,1,0.350474086,1,0.012068549
4212,369th,1,0.350474086,1,0.012068549
4214,mmr,1,0.350474086,1,0.012068549
4215,cattery,1,0.350474086,1,0.012068549
4216,lopsided,1,0.350474086,1,0.012068549
4217,potito,1,0.350474086,1,0.012068549
4218,walkie,1,0.350474086,1,0.012068549
4219,whomever,1,0.350474086,1,0.012068549
4220,bharatna,1,0.350474086,1,0.012068549
4221,cal,1,0.350474086,1,0.012068549
4222,binocular,1,0.350474086,1,0.012068549
4223,jeweled,1,0.350474086,1,0.012068549
4224,fleeing,1,0.350474086,1,0.012068549
4225,unamerican,1,0.350474086,1,0.012068549
4226,swampy,1,0.350474086,1,0.012068549
4227,spotty,1,0.350474086,1,0.012068549
4228,hammond,1,0.350474086,1,0.012068549
4229,precinct,1,0.350474086,1,0.012068549
4230,skinned,1,0.350474086,1,0.012068549
4231,doorbell,1,0.350474086,1,0.012068549
4232,collapsed,1,0.350474086,1,0.012068549
4233,springsteen,1,0.350474086,1,0.012068549
4234,livid,1,0.350474086,1,0.012068549
4235,kaylie,1,0.350474086,1,0.012068549
4237,marwozo,1,0.350474086,1,0.012068549
4238,shoven,1,0.350474086,1,0.012068549
4239,surf,1,0.350474086,1,0.012068549
4240,linking,1,0.350474086,1,0.012068549
4243,phishing,1,0.350474086,1,0.012068549
4244,tinted,1,0.350474086,1,0.012068549
4245,magnified,1,0.350474086,1,0.012068549
4247,intoxicated,1,0.350474086,1,0.012068549
4248,platonic,1,0.350474086,1,0.012068549
4249,winning,1,0.350474086,1,0.012068549
4251,tactician,1,0.350474086,1,0.012068549
4252,arbary,1,0.350474086,1,0.012068549
4253,headed,1,0.350474086,1,0.012068549
4254,haphazard,1,0.350474086,1,0.012068549
4255,derrick,1,0.350474086,1,0.012068549
4256,shobin,1,0.350474086,1,0.012068549
4257,georgia,1,0.350474086,1,0.012068549
4258,intracoastal,1,0.350474086,1,0.012068549
4260,escalation,1,0.350474086,1,0.012068549
4261,soufetiere,1,0.350474086,1,0.012068549
4262,codrian,1,0.350474086,1,0.012068549
4264,parasite,1,0.350474086,1,0.012068549
4265,burn,1,0.350474086,1,0.012068549
4266,pathway,1,0.350474086,1,0.012068549
4267,panicky,1,0.350474086,1,0.012068549
4268,boise,1,0.350474086,1,0.012068549
4270,blinding,1,0.350474086,1,0.012068549
4271,upwards,1,0.350474086,1,0.012068549
4272,flex,1,0.350474086,1,0.012068549
4274,neanderthal,1,0.350474086,1,0.012068549
4275,finn,1,0.350474086,1,0.012068549
4276,frazi,1,0.350474086,1,0.012068549
4280,pb,1,0.350474086,1,0.012068549
4281,pp,1,0.350474086,1,0.012068549
4282,quintessential,1,0.350474086,1,0.012068549
4283,phony,1,0.350474086,1,0.012068549
4284,protect,1,0.350474086,1,0.012068549
4285,degrading,1,0.350474086,1,0.012068549
4286,bamboozled,1,0.350474086,1,0.012068549
4287,rosary,1,0.350474086,1,0.012068549
4289,stretch,1,0.350474086,1,0.012068549
4290,ashish,1,0.350474086,1,0.012068549
4291,columbus,1,0.350474086,1,0.012068549
4292,accuser,1,0.350474086,1,0.012068549
4293,ksm,1,0.350474086,1,0.012068549
4294,sentencing,1,0.350474086,1,0.012068549
4295,crt,1,0.350474086,1,0.012068549
4296,vertigo,1,0.350474086,1,0.012068549
4298,quadruple,1,0.350474086,1,0.012068549
4299,iv,1,0.350474086,1,0.012068549
4301,retardant,1,0.350474086,1,0.012068549
4302,filer,1,0.350474086,1,0.012068549
