,word,frequency,per_million,doc_freq,doc_percentage
9933,galaine,2,0.7009481725930666,1.0,0.012068549360366885
9935,deanna,2,0.7009481725930666,2.0,0.02413709872073377
9936,jess,2,0.7009481725930666,2.0,0.02413709872073377
9937,rumble,2,0.7009481725930666,2.0,0.02413709872073377
9941,basser,2,0.7009481725930666,2.0,0.02413709872073377
9943,shavuot,2,0.7009481725930666,2.0,0.02413709872073377
9946,mourinho,2,0.7009481725930666,2.0,0.02413709872073377
9951,pyro,2,0.7009481725930666,2.0,0.02413709872073377
9953,lesbian,2,0.7009481725930666,2.0,0.02413709872073377
9956,isk,2,0.7009481725930666,2.0,0.02413709872073377
9958,acrimony,2,0.7009481725930666,2.0,0.02413709872073377
9959,forsyth,2,0.7009481725930666,2.0,0.02413709872073377
9960,trawler,2,0.7009481725930666,2.0,0.02413709872073377
9965,ducette,2,0.7009481725930666,2.0,0.02413709872073377
9969,archivist,2,0.7009481725930666,2.0,0.02413709872073377
9970,attainment,2,0.7009481725930666,2.0,0.02413709872073377
9971,die,2,0.7009481725930666,2.0,0.02413709872073377
9973,divert,2,0.7009481725930666,2.0,0.02413709872073377
9977,ame,2,0.7009481725930666,2.0,0.02413709872073377
9979,originator,2,0.7009481725930666,2.0,0.02413709872073377
9981,compress,2,0.7009481725930666,2.0,0.02413709872073377
9984,logan,2,0.7009481725930666,1.0,0.012068549360366885
9985,numbness,2,0.7009481725930666,2.0,0.02413709872073377
9987,immediacy,2,0.7009481725930666,2.0,0.02413709872073377
9988,humbling,2,0.7009481725930666,2.0,0.02413709872073377
9989,intruder,2,0.7009481725930666,2.0,0.02413709872073377
9990,save,2,0.7009481725930666,2.0,0.02413709872073377
9992,amp,2,0.7009481725930666,2.0,0.02413709872073377
9993,inclusive,2,0.7009481725930666,2.0,0.02413709872073377
9994,quarry,2,0.7009481725930666,2.0,0.02413709872073377
9995,stein,2,0.7009481725930666,2.0,0.02413709872073377
9996,werewolf,2,0.7009481725930666,1.0,0.012068549360366885
9998,niagara,2,0.7009481725930666,2.0,0.02413709872073377
9999,hayden,2,0.7009481725930666,1.0,0.012068549360366885
10002,fella,2,0.7009481725930666,2.0,0.02413709872073377
10003,sodi,2,0.7009481725930666,1.0,0.012068549360366885
10004,savvy,2,0.7009481725930666,2.0,0.02413709872073377
10005,extra,2,0.7009481725930666,2.0,0.02413709872073377
10006,fata,2,0.7009481725930666,2.0,0.02413709872073377
10008,mcquillin,2,0.7009481725930666,2.0,0.02413709872073377
10009,parody,2,0.7009481725930666,2.0,0.02413709872073377
10011,mula,2,0.7009481725930666,2.0,0.02413709872073377
10013,quirk,2,0.7009481725930666,2.0,0.02413709872073377
10017,original,2,0.7009481725930666,2.0,0.02413709872073377
10019,declare,2,0.7009481725930666,2.0,0.02413709872073377
10020,okanagan,2,0.7009481725930666,2.0,0.02413709872073377
10022,motivating,2,0.7009481725930666,2.0,0.02413709872073377
10023,mackler,2,0.7009481725930666,2.0,0.02413709872073377
10024,shutter,2,0.7009481725930666,2.0,0.02413709872073377
10025,engulf,2,0.7009481725930666,2.0,0.02413709872073377
10026,hurt,2,0.7009481725930666,2.0,0.02413709872073377
10032,vicadopia,2,0.7009481725930666,2.0,0.02413709872073377
10033,salisbury,2,0.7009481725930666,1.0,0.012068549360366885
10036,tantrum,2,0.7009481725930666,2.0,0.02413709872073377
10039,rci,2,0.7009481725930666,1.0,0.012068549360366885
10040,cfo,2,0.7009481725930666,1.0,0.012068549360366885
10043,turbo,2,0.7009481725930666,2.0,0.02413709872073377
10044,defrosting,2,0.7009481725930666,2.0,0.02413709872073377
10045,quebecer,2,0.7009481725930666,2.0,0.02413709872073377
10047,dakji,2,0.7009481725930666,1.0,0.012068549360366885
10048,leychuck,2,0.7009481725930666,2.0,0.02413709872073377
10049,brochure,2,0.7009481725930666,2.0,0.02413709872073377
10050,impulse,2,0.7009481725930666,2.0,0.02413709872073377
10052,microbiology,2,0.7009481725930666,2.0,0.02413709872073377
10054,em,2,0.7009481725930666,2.0,0.02413709872073377
10056,celia,2,0.7009481725930666,2.0,0.02413709872073377
10057,edmontonian,2,0.7009481725930666,2.0,0.02413709872073377
10058,anaya,2,0.7009481725930666,1.0,0.012068549360366885
10059,lillauet,2,0.7009481725930666,2.0,0.02413709872073377
10060,lillewet,2,0.7009481725930666,2.0,0.02413709872073377
10062,vikram,2,0.7009481725930666,2.0,0.02413709872073377
10065,chevron,2,0.7009481725930666,1.0,0.012068549360366885
10066,healer,2,0.7009481725930666,2.0,0.02413709872073377
10067,makta,2,0.7009481725930666,1.0,0.012068549360366885
10068,vlog,2,0.7009481725930666,2.0,0.02413709872073377
10070,puck,2,0.7009481725930666,2.0,0.02413709872073377
10072,altar,2,0.7009481725930666,2.0,0.02413709872073377
10073,ishan,2,0.7009481725930666,2.0,0.02413709872073377
10074,lancaster,2,0.7009481725930666,2.0,0.02413709872073377
10076,cynthia,2,0.7009481725930666,1.0,0.012068549360366885
10077,deflection,2,0.7009481725930666,1.0,0.012068549360366885
10078,sanford,2,0.7009481725930666,2.0,0.02413709872073377
10080,kijiji,2,0.7009481725930666,2.0,0.02413709872073377
10081,heft,2,0.7009481725930666,2.0,0.02413709872073377
10082,norris,2,0.7009481725930666,2.0,0.02413709872073377
10083,asher,2,0.7009481725930666,2.0,0.02413709872073377
10084,grind,2,0.7009481725930666,2.0,0.02413709872073377
10086,twig,2,0.7009481725930666,2.0,0.02413709872073377
10089,lansdowne,2,0.7009481725930666,2.0,0.02413709872073377
10090,tibetan,2,0.7009481725930666,1.0,0.012068549360366885
10092,knack,2,0.7009481725930666,2.0,0.02413709872073377
10094,kpmg,2,0.7009481725930666,1.0,0.012068549360366885
10096,yo,2,0.7009481725930666,2.0,0.02413709872073377
10097,physique,2,0.7009481725930666,2.0,0.02413709872073377
10098,offing,2,0.7009481725930666,2.0,0.02413709872073377
10099,ralph,2,0.7009481725930666,2.0,0.02413709872073377
10101,laurier,2,0.7009481725930666,2.0,0.02413709872073377
10103,whisper,2,0.7009481725930666,2.0,0.02413709872073377
10106,prance,2,0.7009481725930666,2.0,0.02413709872073377
10107,shoon,2,0.7009481725930666,1.0,0.012068549360366885
10110,curler,2,0.7009481725930666,2.0,0.02413709872073377
10111,suhanna,2,0.7009481725930666,2.0,0.02413709872073377
10113,hepa,2,0.7009481725930666,2.0,0.02413709872073377
10118,kelowna,2,0.7009481725930666,2.0,0.02413709872073377
10119,brett,2,0.7009481725930666,2.0,0.02413709872073377
10121,polyester,2,0.7009481725930666,2.0,0.02413709872073377
10122,affluence,2,0.7009481725930666,2.0,0.02413709872073377
10125,bloat,2,0.7009481725930666,2.0,0.02413709872073377
10126,basque,2,0.7009481725930666,2.0,0.02413709872073377
10128,sap,2,0.7009481725930666,2.0,0.02413709872073377
10129,cavanaugh,2,0.7009481725930666,1.0,0.012068549360366885
10130,taco,2,0.7009481725930666,2.0,0.02413709872073377
10131,tub,2,0.7009481725930666,2.0,0.02413709872073377
10132,morali,2,0.7009481725930666,1.0,0.012068549360366885
10133,tense,2,0.7009481725930666,2.0,0.02413709872073377
10134,calvary,2,0.7009481725930666,2.0,0.02413709872073377
10135,pianist,2,0.7009481725930666,2.0,0.02413709872073377
10136,raquel,2,0.7009481725930666,2.0,0.02413709872073377
10137,davy,2,0.7009481725930666,1.0,0.012068549360366885
10139,hiron,2,0.7009481725930666,1.0,0.012068549360366885
10140,muyambo,2,0.7009481725930666,1.0,0.012068549360366885
10141,dale,2,0.7009481725930666,1.0,0.012068549360366885
10142,pic,2,0.7009481725930666,2.0,0.02413709872073377
10143,mckinney,2,0.7009481725930666,1.0,0.012068549360366885
10144,roster,2,0.7009481725930666,2.0,0.02413709872073377
10146,zack,2,0.7009481725930666,2.0,0.02413709872073377
10148,hue,2,0.7009481725930666,2.0,0.02413709872073377
10149,zodiac,2,0.7009481725930666,1.0,0.012068549360366885
10150,toc,2,0.7009481725930666,2.0,0.02413709872073377
10151,arie,2,0.7009481725930666,2.0,0.02413709872073377
10154,jargon,2,0.7009481725930666,2.0,0.02413709872073377
10155,hvac,2,0.7009481725930666,1.0,0.012068549360366885
10157,vancouver,2,0.7009481725930666,2.0,0.02413709872073377
10158,reimbursement,2,0.7009481725930666,2.0,0.02413709872073377
10159,mascoche,2,0.7009481725930666,1.0,0.012068549360366885
10160,morphine,2,0.7009481725930666,2.0,0.02413709872073377
10162,nuen,2,0.7009481725930666,1.0,0.012068549360366885
10166,rafi,2,0.7009481725930666,2.0,0.02413709872073377
10168,homosexual,2,0.7009481725930666,2.0,0.02413709872073377
10170,avocado,2,0.7009481725930666,2.0,0.02413709872073377
10171,ghazni,2,0.7009481725930666,1.0,0.012068549360366885
10174,riley,2,0.7009481725930666,2.0,0.02413709872073377
10179,aspirin,2,0.7009481725930666,2.0,0.02413709872073377
10180,elk,2,0.7009481725930666,1.0,0.012068549360366885
10181,crtc,2,0.7009481725930666,1.0,0.012068549360366885
10183,curling,2,0.7009481725930666,2.0,0.02413709872073377
10185,cooldown,2,0.7009481725930666,1.0,0.012068549360366885
10186,dabe,2,0.7009481725930666,1.0,0.012068549360366885
10187,royale,2,0.7009481725930666,2.0,0.02413709872073377
10188,rpm,2,0.7009481725930666,1.0,0.012068549360366885
10189,mojo,2,0.7009481725930666,2.0,0.02413709872073377
10190,ted,2,0.7009481725930666,2.0,0.02413709872073377
10192,laila,2,0.7009481725930666,2.0,0.02413709872073377
10194,dill,2,0.7009481725930666,2.0,0.02413709872073377
10195,spinach,2,0.7009481725930666,2.0,0.02413709872073377
10196,equinox,2,0.7009481725930666,1.0,0.012068549360366885
10198,cod,2,0.7009481725930666,2.0,0.02413709872073377
10201,mu,2,0.7009481725930666,2.0,0.02413709872073377
10202,camilla,2,0.7009481725930666,1.0,0.012068549360366885
10203,dirty,2,0.7009481725930666,2.0,0.02413709872073377
10205,oberlander,2,0.7009481725930666,1.0,0.012068549360366885
10208,paul,2,0.7009481725930666,1.0,0.012068549360366885
10209,squirrel,2,0.7009481725930666,2.0,0.02413709872073377
10211,susannah,2,0.7009481725930666,2.0,0.02413709872073377
10212,wiv,2,0.7009481725930666,1.0,0.012068549360366885
10215,graduating,2,0.7009481725930666,2.0,0.02413709872073377
10218,loyks,2,0.7009481725930666,1.0,0.012068549360366885
10219,libel,2,0.7009481725930666,2.0,0.02413709872073377
10221,polluting,2,0.7009481725930666,2.0,0.02413709872073377
10223,psa,2,0.7009481725930666,2.0,0.02413709872073377
10224,vp,2,0.7009481725930666,2.0,0.02413709872073377
10225,sole,2,0.7009481725930666,2.0,0.02413709872073377
10226,baptiste,2,0.7009481725930666,1.0,0.012068549360366885
10227,jewfrey,2,0.7009481725930666,1.0,0.012068549360366885
10230,cubicle,2,0.7009481725930666,2.0,0.02413709872073377
10231,opt,2,0.7009481725930666,1.0,0.012068549360366885
10232,alamar,2,0.7009481725930666,1.0,0.012068549360366885
10233,cordless,2,0.7009481725930666,2.0,0.02413709872073377
10234,gilbert,2,0.7009481725930666,2.0,0.02413709872073377
10237,intro,2,0.7009481725930666,2.0,0.02413709872073377
10240,sohi,2,0.7009481725930666,1.0,0.012068549360366885
10241,demo,2,0.7009481725930666,2.0,0.02413709872073377
10242,wiper,2,0.7009481725930666,2.0,0.02413709872073377
10243,cogswell,2,0.7009481725930666,1.0,0.012068549360366885
10244,converter,2,0.7009481725930666,1.0,0.012068549360366885
10245,hertz,2,0.7009481725930666,2.0,0.02413709872073377
10246,bernier,2,0.7009481725930666,1.0,0.012068549360366885
10247,tossing,2,0.7009481725930666,2.0,0.02413709872073377
10250,imaging,2,0.7009481725930666,2.0,0.02413709872073377
10253,mckenna,2,0.7009481725930666,1.0,0.012068549360366885
10254,grenier,2,0.7009481725930666,1.0,0.012068549360366885
10256,thaw,2,0.7009481725930666,2.0,0.02413709872073377
10258,sorry,2,0.7009481725930666,2.0,0.02413709872073377
10262,seuss,2,0.7009481725930666,1.0,0.012068549360366885
10263,clientele,2,0.7009481725930666,2.0,0.02413709872073377
10264,folding,2,0.7009481725930666,1.0,0.012068549360366885
10265,trinket,2,0.7009481725930666,2.0,0.02413709872073377
10266,etsy,2,0.7009481725930666,2.0,0.02413709872073377
10267,hadlin,2,0.7009481725930666,1.0,0.012068549360366885
10268,jock,2,0.7009481725930666,1.0,0.012068549360366885
10271,yoland,2,0.7009481725930666,1.0,0.012068549360366885
10273,tim,2,0.7009481725930666,1.0,0.012068549360366885
10274,fu,2,0.7009481725930666,1.0,0.012068549360366885
10277,pakun,2,0.7009481725930666,2.0,0.02413709872073377
10278,suffer,2,0.7009481725930666,2.0,0.02413709872073377
10279,sanuvac,2,0.7009481725930666,2.0,0.02413709872073377
10280,cmbg,2,0.7009481725930666,1.0,0.012068549360366885
10282,revamp,2,0.7009481725930666,2.0,0.02413709872073377
10285,synonym,2,0.7009481725930666,2.0,0.02413709872073377
10286,buckthorn,2,0.7009481725930666,1.0,0.012068549360366885
10287,lil,2,0.7009481725930666,2.0,0.02413709872073377
10288,gong,2,0.7009481725930666,2.0,0.02413709872073377
10289,welder,2,0.7009481725930666,2.0,0.02413709872073377
10290,katherine,2,0.7009481725930666,2.0,0.02413709872073377
10292,darryl,2,0.7009481725930666,2.0,0.02413709872073377
10293,dushanbe,2,0.7009481725930666,2.0,0.02413709872073377
10294,xinjiang,2,0.7009481725930666,2.0,0.02413709872073377
10297,weaving,2,0.7009481725930666,1.0,0.012068549360366885
10298,cyanobac,2,0.7009481725930666,2.0,0.02413709872073377
10299,detonator,2,0.7009481725930666,2.0,0.02413709872073377
10301,cutlery,2,0.7009481725930666,2.0,0.02413709872073377
10302,bavaria,2,0.7009481725930666,1.0,0.012068549360366885
10303,rhineland,2,0.7009481725930666,2.0,0.02413709872073377
10304,alp,2,0.7009481725930666,2.0,0.02413709872073377
10305,meltzer,2,0.7009481725930666,2.0,0.02413709872073377
10308,on,2,0.7009481725930666,2.0,0.02413709872073377
10309,auspex,2,0.7009481725930666,2.0,0.02413709872073377
10310,belgian,2,0.7009481725930666,1.0,0.012068549360366885
10311,wagon,2,0.7009481725930666,2.0,0.02413709872073377
10312,samia,2,0.7009481725930666,2.0,0.02413709872073377
10313,desto,2,0.7009481725930666,2.0,0.02413709872073377
10315,dalian,2,0.7009481725930666,2.0,0.02413709872073377
10317,select,2,0.7009481725930666,2.0,0.02413709872073377
10320,tiangong,2,0.7009481725930666,2.0,0.02413709872073377
10326,ctn,2,0.7009481725930666,2.0,0.02413709872073377
10330,isolationism,2,0.7009481725930666,1.0,0.012068549360366885
10332,bioentech,2,0.7009481725930666,1.0,0.012068549360366885
10333,vaccera,2,0.7009481725930666,2.0,0.02413709872073377
10336,cgt,2,0.7009481725930666,2.0,0.02413709872073377
10337,per,2,0.7009481725930666,2.0,0.02413709872073377
10338,hyena,2,0.7009481725930666,2.0,0.02413709872073377
10339,rochelle,2,0.7009481725930666,2.0,0.02413709872073377
10340,pao,2,0.7009481725930666,2.0,0.02413709872073377
10341,resupply,2,0.7009481725930666,2.0,0.02413709872073377
10342,nakano,2,0.7009481725930666,1.0,0.012068549360366885
10343,unilateralism,2,0.7009481725930666,2.0,0.02413709872073377
10345,serum,2,0.7009481725930666,2.0,0.02413709872073377
10346,kashgar,2,0.7009481725930666,2.0,0.02413709872073377
10347,guanxi,2,0.7009481725930666,1.0,0.012068549360366885
10348,zako,2,0.7009481725930666,2.0,0.02413709872073377
10355,gulo,2,0.7009481725930666,1.0,0.012068549360366885
10356,cha,2,0.7009481725930666,2.0,0.02413709872073377
10358,necropoli,2,0.7009481725930666,2.0,0.02413709872073377
10359,ingot,2,0.7009481725930666,1.0,0.012068549360366885
10360,gabriel,2,0.7009481725930666,2.0,0.02413709872073377
10363,abbe,2,0.7009481725930666,2.0,0.02413709872073377
10365,cylovac,2,0.7009481725930666,2.0,0.02413709872073377
10366,cosmo,2,0.7009481725930666,2.0,0.02413709872073377
10368,chuck,2,0.7009481725930666,2.0,0.02413709872073377
10370,denominator,2,0.7009481725930666,2.0,0.02413709872073377
10371,qinghai,2,0.7009481725930666,1.0,0.012068549360366885
10372,annex,2,0.7009481725930666,2.0,0.02413709872073377
10373,ui,2,0.7009481725930666,2.0,0.02413709872073377
10374,brewer,2,0.7009481725930666,2.0,0.02413709872073377
10375,kraft,2,0.7009481725930666,2.0,0.02413709872073377
10376,echelon,2,0.7009481725930666,2.0,0.02413709872073377
10377,mirenza,2,0.7009481725930666,1.0,0.012068549360366885
10378,bi,2,0.7009481725930666,2.0,0.02413709872073377
10379,gizero,2,0.7009481725930666,2.0,0.02413709872073377
10380,nut,2,0.7009481725930666,2.0,0.02413709872073377
10381,tirade,2,0.7009481725930666,2.0,0.02413709872073377
10383,butro,2,0.7009481725930666,1.0,0.012068549360366885
10384,colton,2,0.7009481725930666,1.0,0.012068549360366885
10385,kang,2,0.7009481725930666,2.0,0.02413709872073377
10386,elongation,2,0.7009481725930666,1.0,0.012068549360366885
10388,cgtm,2,0.7009481725930666,2.0,0.02413709872073377
10389,gru,2,0.7009481725930666,2.0,0.02413709872073377
10390,czech,2,0.7009481725930666,2.0,0.02413709872073377
10391,montenegro,2,0.7009481725930666,2.0,0.02413709872073377
10392,fasting,2,0.7009481725930666,2.0,0.02413709872073377
10393,chengda,2,0.7009481725930666,1.0,0.012068549360366885
10395,jap,2,0.7009481725930666,2.0,0.02413709872073377
10399,cptpp,2,0.7009481725930666,2.0,0.02413709872073377
10400,poi,2,0.7009481725930666,2.0,0.02413709872073377
10401,repertoire,2,0.7009481725930666,2.0,0.02413709872073377
10402,sainovac,2,0.7009481725930666,1.0,0.012068549360366885
10409,depreciation,2,0.7009481725930666,2.0,0.02413709872073377
10410,htc,2,0.7009481725930666,1.0,0.012068549360366885
10411,mnc,2,0.7009481725930666,2.0,0.02413709872073377
10412,pmed,2,0.7009481725930666,1.0,0.012068549360366885
10413,tanga,2,0.7009481725930666,2.0,0.02413709872073377
10414,mdws,2,0.7009481725930666,1.0,0.012068549360366885
10415,mel,2,0.7009481725930666,1.0,0.012068549360366885
10418,rocho,2,0.7009481725930666,1.0,0.012068549360366885
10420,ifs,2,0.7009481725930666,2.0,0.02413709872073377
10422,cleanser,2,0.7009481725930666,2.0,0.02413709872073377
10423,pagar,2,0.7009481725930666,2.0,0.02413709872073377
10426,ed,2,0.7009481725930666,2.0,0.02413709872073377
10427,meena,2,0.7009481725930666,1.0,0.012068549360366885
10428,ganesh,2,0.7009481725930666,1.0,0.012068549360366885
10429,makeover,2,0.7009481725930666,2.0,0.02413709872073377
10430,prudence,2,0.7009481725930666,2.0,0.02413709872073377
10432,pdf,2,0.7009481725930666,2.0,0.02413709872073377
10434,stoke,2,0.7009481725930666,2.0,0.02413709872073377
10435,ncs,2,0.7009481725930666,1.0,0.012068549360366885
10436,boothless,2,0.7009481725930666,1.0,0.012068549360366885
10440,yacon,2,0.7009481725930666,2.0,0.02413709872073377
10442,assess,2,0.7009481725930666,2.0,0.02413709872073377
10443,orb,2,0.7009481725930666,2.0,0.02413709872073377
10447,kaur,2,0.7009481725930666,2.0,0.02413709872073377
10450,sexist,2,0.7009481725930666,2.0,0.02413709872073377
10451,slow,2,0.7009481725930666,2.0,0.02413709872073377
10452,ensure,2,0.7009481725930666,2.0,0.02413709872073377
10453,nu,2,0.7009481725930666,2.0,0.02413709872073377
10455,want,2,0.7009481725930666,2.0,0.02413709872073377
10456,undergrad,2,0.7009481725930666,2.0,0.02413709872073377
10458,labeling,2,0.7009481725930666,2.0,0.02413709872073377
10461,micho,2,0.7009481725930666,2.0,0.02413709872073377
10462,receip,2,0.7009481725930666,1.0,0.012068549360366885
10464,hackathon,2,0.7009481725930666,2.0,0.02413709872073377
10465,falsehood,2,0.7009481725930666,2.0,0.02413709872073377
10466,hoff,2,0.7009481725930666,2.0,0.02413709872073377
10467,trout,2,0.7009481725930666,2.0,0.02413709872073377
10469,new,2,0.7009481725930666,2.0,0.02413709872073377
10470,sbf,2,0.7009481725930666,1.0,0.012068549360366885
10471,temasek,2,0.7009481725930666,2.0,0.02413709872073377
10477,prasatu,2,0.7009481725930666,2.0,0.02413709872073377
10478,muhiranyasin,2,0.7009481725930666,2.0,0.02413709872073377
10479,interpol,2,0.7009481725930666,2.0,0.02413709872073377
10480,yusuf,2,0.7009481725930666,2.0,0.02413709872073377
10482,gwyneth,2,0.7009481725930666,2.0,0.02413709872073377
10484,abercrombie,2,0.7009481725930666,1.0,0.012068549360366885
10485,temptation,2,0.7009481725930666,2.0,0.02413709872073377
10486,unhrc,2,0.7009481725930666,1.0,0.012068549360366885
10487,dtl,2,0.7009481725930666,1.0,0.012068549360366885
10489,finder,2,0.7009481725930666,2.0,0.02413709872073377
10492,pwm,2,0.7009481725930666,2.0,0.02413709872073377
10494,slant,2,0.7009481725930666,2.0,0.02413709872073377
10496,glut,2,0.7009481725930666,1.0,0.012068549360366885
10497,rt,2,0.7009481725930666,1.0,0.012068549360366885
10498,incumbency,2,0.7009481725930666,2.0,0.02413709872073377
10499,cheryl,2,0.7009481725930666,2.0,0.02413709872073377
10501,selangor,2,0.7009481725930666,2.0,0.02413709872073377
10504,electrician,2,0.7009481725930666,2.0,0.02413709872073377
10505,polyclinic,2,0.7009481725930666,2.0,0.02413709872073377
10506,psc,2,0.7009481725930666,2.0,0.02413709872073377
10508,aed,2,0.7009481725930666,2.0,0.02413709872073377
10509,gif,2,0.7009481725930666,2.0,0.02413709872073377
10510,illumi,2,0.7009481725930666,2.0,0.02413709872073377
10512,pongol,2,0.7009481725930666,2.0,0.02413709872073377
10514,merch,2,0.7009481725930666,2.0,0.02413709872073377
10515,mchri,2,0.7009481725930666,1.0,0.012068549360366885
10518,reversion,2,0.7009481725930666,2.0,0.02413709872073377
10519,jungkoo,2,0.7009481725930666,2.0,0.02413709872073377
10521,almond,2,0.7009481725930666,2.0,0.02413709872073377
10522,tantoxin,2,0.7009481725930666,1.0,0.012068549360366885
10526,aggregation,2,0.7009481725930666,2.0,0.02413709872073377
10528,marsh,2,0.7009481725930666,1.0,0.012068549360366885
10529,hen,2,0.7009481725930666,2.0,0.02413709872073377
10533,pullout,2,0.7009481725930666,2.0,0.02413709872073377
10534,ester,2,0.7009481725930666,2.0,0.02413709872073377
10536,basarna,2,0.7009481725930666,1.0,0.012068549360366885
10538,dodge,2,0.7009481725930666,2.0,0.02413709872073377
10539,oem,2,0.7009481725930666,1.0,0.012068549360366885
10540,ccfs,2,0.7009481725930666,1.0,0.012068549360366885
10542,soc,2,0.7009481725930666,1.0,0.012068549360366885
10547,anaphylaxis,2,0.7009481725930666,1.0,0.012068549360366885
10548,io,2,0.7009481725930666,2.0,0.02413709872073377
10549,depiction,2,0.7009481725930666,2.0,0.02413709872073377
10550,vtl,2,0.7009481725930666,2.0,0.02413709872073377
10552,lao,2,0.7009481725930666,2.0,0.02413709872073377
10553,boj,2,0.7009481725930666,1.0,0.012068549360366885
10555,accession,2,0.7009481725930666,2.0,0.02413709872073377
10556,physio,2,0.7009481725930666,2.0,0.02413709872073377
10559,eeg,2,0.7009481725930666,2.0,0.02413709872073377
10560,nirc,2,0.7009481725930666,1.0,0.012068549360366885
10563,afifa,2,0.7009481725930666,1.0,0.012068549360366885
10565,releasing,2,0.7009481725930666,2.0,0.02413709872073377
10566,crawl,2,0.7009481725930666,2.0,0.02413709872073377
10567,nemesis,2,0.7009481725930666,2.0,0.02413709872073377
10568,gst,2,0.7009481725930666,1.0,0.012068549360366885
10569,monger,2,0.7009481725930666,2.0,0.02413709872073377
10573,bahru,2,0.7009481725930666,2.0,0.02413709872073377
10574,dweller,2,0.7009481725930666,2.0,0.02413709872073377
10575,ethos,2,0.7009481725930666,2.0,0.02413709872073377
10576,equalizer,2,0.7009481725930666,2.0,0.02413709872073377
10577,mti,2,0.7009481725930666,1.0,0.012068549360366885
10578,me,2,0.7009481725930666,2.0,0.02413709872073377
10579,retention,2,0.7009481725930666,2.0,0.02413709872073377
10581,pmi,2,0.7009481725930666,1.0,0.012068549360366885
10582,brethrenix,2,0.7009481725930666,1.0,0.012068549360366885
10583,adequacy,2,0.7009481725930666,2.0,0.02413709872073377
10584,deserve,2,0.7009481725930666,1.0,0.012068549360366885
10585,rem,2,0.7009481725930666,2.0,0.02413709872073377
10586,slumber,2,0.7009481725930666,2.0,0.02413709872073377
10588,stabilizer,2,0.7009481725930666,2.0,0.02413709872073377
10590,financial,2,0.7009481725930666,2.0,0.02413709872073377
10591,dfma,2,0.7009481725930666,1.0,0.012068549360366885
10592,preliminary,2,0.7009481725930666,2.0,0.02413709872073377
10596,teochew,2,0.7009481725930666,1.0,0.012068549360366885
10598,squabbling,2,0.7009481725930666,2.0,0.02413709872073377
10599,nordstrom,2,0.7009481725930666,2.0,0.02413709872073377
10600,stink,2,0.7009481725930666,2.0,0.02413709872073377
10603,emil,2,0.7009481725930666,2.0,0.02413709872073377
10606,sack,2,0.7009481725930666,2.0,0.02413709872073377
10607,mie,2,0.7009481725930666,1.0,0.012068549360366885
10608,mucus,2,0.7009481725930666,2.0,0.02413709872073377
10609,willoughby,2,0.7009481725930666,1.0,0.012068549360366885
10611,collateral,2,0.7009481725930666,2.0,0.02413709872073377
10612,gerard,2,0.7009481725930666,2.0,0.02413709872073377
10614,naysayer,2,0.7009481725930666,2.0,0.02413709872073377
10618,chanting,2,0.7009481725930666,2.0,0.02413709872073377
10619,temperament,2,0.7009481725930666,2.0,0.02413709872073377
10623,amputation,2,0.7009481725930666,2.0,0.02413709872073377
10626,lillium,2,0.7009481725930666,1.0,0.012068549360366885
10627,lillian,2,0.7009481725930666,2.0,0.02413709872073377
10629,cliche,2,0.7009481725930666,2.0,0.02413709872073377
10630,rye,2,0.7009481725930666,2.0,0.02413709872073377
10634,magna,2,0.7009481725930666,2.0,0.02413709872073377
10638,donna,2,0.7009481725930666,2.0,0.02413709872073377
10639,ramdev,2,0.7009481725930666,1.0,0.012068549360366885
10640,ema,2,0.7009481725930666,2.0,0.02413709872073377
10641,fellaini,2,0.7009481725930666,2.0,0.02413709872073377
10642,gondola,2,0.7009481725930666,2.0,0.02413709872073377
10644,atacama,2,0.7009481725930666,2.0,0.02413709872073377
10645,dominador,2,0.7009481725930666,1.0,0.012068549360366885
10646,internment,2,0.7009481725930666,2.0,0.02413709872073377
10647,arrive,2,0.7009481725930666,2.0,0.02413709872073377
10648,masika,2,0.7009481725930666,1.0,0.012068549360366885
10651,dumpster,2,0.7009481725930666,2.0,0.02413709872073377
10653,forgery,2,0.7009481725930666,2.0,0.02413709872073377
10654,yangon,2,0.7009481725930666,2.0,0.02413709872073377
10656,sota,2,0.7009481725930666,1.0,0.012068549360366885
10659,mussel,2,0.7009481725930666,2.0,0.02413709872073377
10662,albanian,2,0.7009481725930666,1.0,0.012068549360366885
10665,perch,2,0.7009481725930666,2.0,0.02413709872073377
10666,streamer,2,0.7009481725930666,2.0,0.02413709872073377
10669,bobby,2,0.7009481725930666,2.0,0.02413709872073377
10670,erection,2,0.7009481725930666,2.0,0.02413709872073377
10671,paddy,2,0.7009481725930666,2.0,0.02413709872073377
10672,ebert,2,0.7009481725930666,1.0,0.012068549360366885
10676,clam,2,0.7009481725930666,2.0,0.02413709872073377
10679,rivien,2,0.7009481725930666,1.0,0.012068549360366885
10680,levee,2,0.7009481725930666,2.0,0.02413709872073377
10685,julia,2,0.7009481725930666,2.0,0.02413709872073377
10686,ufos,2,0.7009481725930666,1.0,0.012068549360366885
10689,reynion,2,0.7009481725930666,1.0,0.012068549360366885
10691,maron,2,0.7009481725930666,2.0,0.02413709872073377
10693,ceuta,2,0.7009481725930666,1.0,0.012068549360366885
10696,powwow,2,0.7009481725930666,2.0,0.02413709872073377
10697,breathless,2,0.7009481725930666,2.0,0.02413709872073377
