word,frequency,per_million,doc_freq,doc_percentage
joliet,2,0.700948173,1,0.012068549
agrarian,2,0.700948173,2,0.024137099
salvageable,2,0.700948173,2,0.024137099
faraway,2,0.700948173,2,0.024137099
operable,2,0.700948173,2,0.024137099
underrepresented,2,0.700948173,2,0.024137099
edson,2,0.700948173,2,0.024137099
doctoral,2,0.700948173,2,0.024137099
pollutive,2,0.700948173,2,0.024137099
recoverable,2,0.700948173,2,0.024137099
staple,2,0.700948173,2,0.024137099
stepping,2,0.700948173,2,0.024137099
garlic,2,0.700948173,2,0.024137099
menus,2,0.700948173,2,0.024137099
sturdy,2,0.700948173,2,0.024137099
resthaven,2,0.700948173,1,0.012068549
vivian,2,0.700948173,2,0.024137099
unassuming,2,0.700948173,2,0.024137099
networked,2,0.700948173,2,0.024137099
dustin,2,0.700948173,2,0.024137099
unfathomable,2,0.700948173,2,0.024137099
uninsured,2,0.700948173,2,0.024137099
neo,2,0.700948173,2,0.024137099
stockpile,2,0.700948173,2,0.024137099
bhujakanyan,2,0.700948173,2,0.024137099
protestant,2,0.700948173,2,0.024137099
34th,2,0.700948173,2,0.024137099
misogynistic,2,0.700948173,2,0.024137099
salar,2,0.700948173,2,0.024137099
conceivable,2,0.700948173,2,0.024137099
tic,2,0.700948173,2,0.024137099
crunchy,2,0.700948173,2,0.024137099
living,2,0.700948173,2,0.024137099
architectural,2,0.700948173,2,0.024137099
evander,2,0.700948173,1,0.012068549
compulsive,2,0.700948173,2,0.024137099
discretionary,2,0.700948173,2,0.024137099
listen,2,0.700948173,2,0.024137099
welcoming,2,0.700948173,2,0.024137099
nunu,2,0.700948173,1,0.012068549
arthy,2,0.700948173,2,0.024137099
buoyant,2,0.700948173,2,0.024137099
industrialized,2,0.700948173,2,0.024137099
untoward,2,0.700948173,2,0.024137099
rollout,2,0.700948173,2,0.024137099
transactional,2,0.700948173,2,0.024137099
bernal,2,0.700948173,1,0.012068549
petitioning,2,0.700948173,2,0.024137099
supervised,2,0.700948173,1,0.012068549
patrick,2,0.700948173,2,0.024137099
livable,2,0.700948173,2,0.024137099
driftpile,2,0.700948173,1,0.012068549
plentiful,2,0.700948173,2,0.024137099
nevaya,2,0.700948173,1,0.012068549
nightingale,2,0.700948173,1,0.012068549
locomotive,2,0.700948173,2,0.024137099
dive,2,0.700948173,2,0.024137099
bushy,2,0.700948173,1,0.012068549
seuss,2,0.700948173,2,0.024137099
extravagant,2,0.700948173,2,0.024137099
uncanny,2,0.700948173,2,0.024137099
catalytic,2,0.700948173,1,0.012068549
ish,2,0.700948173,2,0.024137099
intercultural,2,0.700948173,2,0.024137099
numinous,2,0.700948173,1,0.012068549
bohemian,2,0.700948173,2,0.024137099
mata,2,0.700948173,2,0.024137099
sultan,2,0.700948173,2,0.024137099
lablic,2,0.700948173,1,0.012068549
eul,2,0.700948173,1,0.012068549
mulu,2,0.700948173,1,0.012068549
submarine,2,0.700948173,2,0.024137099
clownfish,2,0.700948173,1,0.012068549
starfish,2,0.700948173,1,0.012068549
scant,2,0.700948173,2,0.024137099
photovoltaic,2,0.700948173,2,0.024137099
host,2,0.700948173,2,0.024137099
mongolian,2,0.700948173,2,0.024137099
under,2,0.700948173,2,0.024137099
xantharic,2,0.700948173,2,0.024137099
ho,2,0.700948173,2,0.024137099
seo,2,0.700948173,2,0.024137099
interference,2,0.700948173,2,0.024137099
dprk,2,0.700948173,2,0.024137099
sutran,2,0.700948173,2,0.024137099
65th,2,0.700948173,2,0.024137099
spirited,2,0.700948173,2,0.024137099
breathtaking,2,0.700948173,2,0.024137099
sinful,2,0.700948173,2,0.024137099
farm,2,0.700948173,1,0.012068549
quantitative,2,0.700948173,2,0.024137099
unplanned,2,0.700948173,2,0.024137099
curved,2,0.700948173,2,0.024137099
incited,2,0.700948173,2,0.024137099
wildebeest,2,0.700948173,1,0.012068549
synovac,2,0.700948173,2,0.024137099
proficient,2,0.700948173,2,0.024137099
localized,2,0.700948173,2,0.024137099
easternmost,2,0.700948173,2,0.024137099
heavenly,2,0.700948173,2,0.024137099
tianjo,2,0.700948173,2,0.024137099
doable,2,0.700948173,2,0.024137099
epidemic,2,0.700948173,2,0.024137099
manish,2,0.700948173,2,0.024137099
traceable,2,0.700948173,2,0.024137099
compound,2,0.700948173,2,0.024137099
blurry,2,0.700948173,2,0.024137099
de,2,0.700948173,2,0.024137099
belgrade,2,0.700948173,2,0.024137099
uplift,2,0.700948173,2,0.024137099
topographical,2,0.700948173,2,0.024137099
anglo,2,0.700948173,2,0.024137099
choreographed,2,0.700948173,2,0.024137099
qingdao,2,0.700948173,1,0.012068549
impeccable,2,0.700948173,2,0.024137099
efficacious,2,0.700948173,2,0.024137099
cpac,2,0.700948173,2,0.024137099
mechanized,2,0.700948173,2,0.024137099
laotian,2,0.700948173,2,0.024137099
infinite,2,0.700948173,2,0.024137099
disciplined,2,0.700948173,2,0.024137099
cultured,2,0.700948173,2,0.024137099
genital,2,0.700948173,2,0.024137099
calibrated,2,0.700948173,2,0.024137099
upscale,2,0.700948173,2,0.024137099
focus,2,0.700948173,2,0.024137099
nativist,2,0.700948173,2,0.024137099
bursary,2,0.700948173,2,0.024137099
hindu,2,0.700948173,2,0.024137099
redeployment,2,0.700948173,2,0.024137099
unsold,2,0.700948173,2,0.024137099
money,2,0.700948173,2,0.024137099
sector,2,0.700948173,2,0.024137099
aerosol,2,0.700948173,1,0.012068549
transformational,2,0.700948173,2,0.024137099
petty,2,0.700948173,2,0.024137099
upskill,2,0.700948173,2,0.024137099
ntu,2,0.700948173,2,0.024137099
asymmetrical,2,0.700948173,2,0.024137099
awry,2,0.700948173,2,0.024137099
uninformed,2,0.700948173,2,0.024137099
durian,2,0.700948173,1,0.012068549
die,2,0.700948173,2,0.024137099
songkran,2,0.700948173,1,0.012068549
geriatric,2,0.700948173,1,0.012068549
recipient,2,0.700948173,2,0.024137099
taiwan,2,0.700948173,1,0.012068549
arithmetic,2,0.700948173,2,0.024137099
72nd,2,0.700948173,2,0.024137099
prigata,2,0.700948173,2,0.024137099
capex,2,0.700948173,2,0.024137099
sheltered,2,0.700948173,2,0.024137099
structured,2,0.700948173,2,0.024137099
oil,2,0.700948173,2,0.024137099
consolidated,2,0.700948173,2,0.024137099
mind,2,0.700948173,1,0.012068549
irritated,2,0.700948173,2,0.024137099
immobile,2,0.700948173,2,0.024137099
onward,2,0.700948173,2,0.024137099
resale,2,0.700948173,2,0.024137099
modesty,2,0.700948173,2,0.024137099
akasaka,2,0.700948173,2,0.024137099
downside,2,0.700948173,2,0.024137099
trackable,2,0.700948173,2,0.024137099
unrecorded,2,0.700948173,1,0.012068549
topmost,2,0.700948173,2,0.024137099
ishan,2,0.700948173,2,0.024137099
pernicious,2,0.700948173,2,0.024137099
saiful,2,0.700948173,1,0.012068549
market,2,0.700948173,1,0.012068549
corporal,2,0.700948173,1,0.012068549
malaria,2,0.700948173,1,0.012068549
distracted,2,0.700948173,2,0.024137099
deservi,2,0.700948173,2,0.024137099
mous,2,0.700948173,2,0.024137099
concessionary,2,0.700948173,1,0.012068549
gi,2,0.700948173,1,0.012068549
equestrian,2,0.700948173,2,0.024137099
vac,2,0.700948173,1,0.012068549
guided,2,0.700948173,2,0.024137099
untapped,2,0.700948173,2,0.024137099
ema,2,0.700948173,2,0.024137099
ammonia,2,0.700948173,2,0.024137099
transient,2,0.700948173,2,0.024137099
heterologous,2,0.700948173,1,0.012068549
empower,2,0.700948173,2,0.024137099
perspex,2,0.700948173,2,0.024137099
victorian,2,0.700948173,1,0.012068549
bored,2,0.700948173,2,0.024137099
batang,2,0.700948173,1,0.012068549
shell,2,0.700948173,2,0.024137099
phil,2,0.700948173,2,0.024137099
lateral,2,0.700948173,2,0.024137099
hamburg,2,0.700948173,2,0.024137099
eccentric,2,0.700948173,2,0.024137099
prickly,2,0.700948173,1,0.012068549
cacti,2,0.700948173,1,0.012068549
eamon,2,0.700948173,2,0.024137099
veritable,2,0.700948173,2,0.024137099
incomprehensible,2,0.700948173,2,0.024137099
tidy,2,0.700948173,2,0.024137099
yellowish,2,0.700948173,1,0.012068549
itchy,2,0.700948173,2,0.024137099
lynn,2,0.700948173,1,0.012068549
marian,2,0.700948173,1,0.012068549
threefold,2,0.700948173,2,0.024137099
labour,2,0.700948173,1,0.012068549
tabloid,2,0.700948173,2,0.024137099
diluted,2,0.700948173,2,0.024137099
obstructive,2,0.700948173,2,0.024137099
salah,2,0.700948173,2,0.024137099
55th,2,0.700948173,2,0.024137099
onsen,2,0.700948173,2,0.024137099
lose,2,0.700948173,2,0.024137099
perhaps,2,0.700948173,2,0.024137099
carlotto,2,0.700948173,1,0.012068549
deposed,2,0.700948173,2,0.024137099
normandy,2,0.700948173,2,0.024137099
albin,2,0.700948173,1,0.012068549
democrat,2,0.700948173,2,0.024137099
143,2,0.700948173,2,0.024137099
perennial,2,0.700948173,2,0.024137099
finnish,2,0.700948173,2,0.024137099
untypical,2,0.700948173,2,0.024137099
nutrient,2,0.700948173,2,0.024137099
conrad,2,0.700948173,1,0.012068549
brute,2,0.700948173,2,0.024137099
sedative,2,0.700948173,2,0.024137099
franz,2,0.700948173,2,0.024137099
multilingual,2,0.700948173,2,0.024137099
guo,2,0.700948173,1,0.012068549
budapest,2,0.700948173,1,0.012068549
maryvale,2,0.700948173,1,0.012068549
precautious,2,0.700948173,2,0.024137099
khaled,2,0.700948173,2,0.024137099
brotherly,2,0.700948173,2,0.024137099
zealous,2,0.700948173,2,0.024137099
evangelical,2,0.700948173,1,0.012068549
menacing,2,0.700948173,2,0.024137099
nadav,2,0.700948173,1,0.012068549
electronical,2,0.700948173,2,0.024137099
stealth,2,0.700948173,2,0.024137099
weaponry,2,0.700948173,2,0.024137099
mang,2,0.700948173,2,0.024137099
multicultural,2,0.700948173,2,0.024137099
evidentiary,2,0.700948173,1,0.012068549
druze,2,0.700948173,2,0.024137099
naftali,2,0.700948173,1,0.012068549
uninjured,2,0.700948173,2,0.024137099
oppressed,2,0.700948173,2,0.024137099
haredi,2,0.700948173,1,0.012068549
afghani,2,0.700948173,2,0.024137099
israelite,2,0.700948173,1,0.012068549
unga,2,0.700948173,2,0.024137099
mythological,2,0.700948173,2,0.024137099
imperfect,2,0.700948173,2,0.024137099
affable,2,0.700948173,2,0.024137099
claus,2,0.700948173,2,0.024137099
durban,2,0.700948173,1,0.012068549
feudal,2,0.700948173,2,0.024137099
implacable,2,0.700948173,2,0.024137099
pomegranate,2,0.700948173,2,0.024137099
watchful,2,0.700948173,2,0.024137099
insufferable,2,0.700948173,2,0.024137099
oma,2,0.700948173,2,0.024137099
layer,2,0.700948173,2,0.024137099
nesha,2,0.700948173,1,0.012068549
ethnical,2,0.700948173,2,0.024137099
photogenic,2,0.700948173,2,0.024137099
sleek,2,0.700948173,2,0.024137099
declarative,2,0.700948173,1,0.012068549
sukkot,2,0.700948173,1,0.012068549
tank,2,0.700948173,2,0.024137099
porous,2,0.700948173,2,0.024137099
vested,2,0.700948173,2,0.024137099
inept,2,0.700948173,2,0.024137099
underreported,2,0.700948173,2,0.024137099
neoliberal,2,0.700948173,1,0.012068549
mesopotamian,2,0.700948173,1,0.012068549
untold,2,0.700948173,2,0.024137099
sterile,2,0.700948173,2,0.024137099
disreputable,2,0.700948173,2,0.024137099
subterranean,2,0.700948173,2,0.024137099
sinai,2,0.700948173,2,0.024137099
unilever,2,0.700948173,1,0.012068549
fortified,2,0.700948173,2,0.024137099
soroca,2,0.700948173,2,0.024137099
prophetic,2,0.700948173,2,0.024137099
intel,2,0.700948173,2,0.024137099
yamina,2,0.700948173,1,0.012068549
savory,2,0.700948173,2,0.024137099
handheld,2,0.700948173,2,0.024137099
atrocious,2,0.700948173,2,0.024137099
overblown,2,0.700948173,2,0.024137099
electorate,2,0.700948173,2,0.024137099
facebook,2,0.700948173,2,0.024137099
physiological,2,0.700948173,2,0.024137099
californian,2,0.700948173,2,0.024137099
tangential,2,0.700948173,2,0.024137099
abram,2,0.700948173,2,0.024137099
geared,2,0.700948173,2,0.024137099
57th,2,0.700948173,2,0.024137099
cast,2,0.700948173,2,0.024137099
unambiguous,2,0.700948173,2,0.024137099
sizable,2,0.700948173,2,0.024137099
chiba,2,0.700948173,2,0.024137099
hiroshima,2,0.700948173,2,0.024137099
emeritus,2,0.700948173,2,0.024137099
anaphylactic,2,0.700948173,2,0.024137099
tepco,2,0.700948173,2,0.024137099
counterfeiting,2,0.700948173,2,0.024137099
enchant,2,0.700948173,2,0.024137099
yamanote,2,0.700948173,1,0.012068549
furry,2,0.700948173,2,0.024137099
pumice,2,0.700948173,2,0.024137099
ageless,2,0.700948173,1,0.012068549
unseasonable,2,0.700948173,2,0.024137099
honu,2,0.700948173,1,0.012068549
sumo,2,0.700948173,1,0.012068549
beaujolais,2,0.700948173,1,0.012068549
fluffy,2,0.700948173,2,0.024137099
pyroclastic,2,0.700948173,2,0.024137099
compact,2,0.700948173,2,0.024137099
terumo,2,0.700948173,1,0.012068549
budokan,2,0.700948173,2,0.024137099
toyo,2,0.700948173,1,0.012068549
gamble,2,0.700948173,2,0.024137099
inspirational,2,0.700948173,2,0.024137099
oibo,2,0.700948173,2,0.024137099
vandal,2,0.700948173,2,0.024137099
dangote,2,0.700948173,2,0.024137099
agitator,2,0.700948173,1,0.012068549
understate,2,0.700948173,2,0.024137099
akindi,2,0.700948173,2,0.024137099
shadowed,2,0.700948173,2,0.024137099
kebbi,2,0.700948173,2,0.024137099
unodc,2,0.700948173,2,0.024137099
unbranded,2,0.700948173,2,0.024137099
nft,2,0.700948173,1,0.012068549
unproductive,2,0.700948173,2,0.024137099
ablative,2,0.700948173,2,0.024137099
unifying,2,0.700948173,2,0.024137099
condolence,2,0.700948173,2,0.024137099
dependable,2,0.700948173,2,0.024137099
factional,2,0.700948173,2,0.024137099
adeboye,2,0.700948173,2,0.024137099
ungrateful,2,0.700948173,1,0.012068549
unconnected,2,0.700948173,2,0.024137099
luminary,2,0.700948173,2,0.024137099
balanga,2,0.700948173,2,0.024137099
archaic,2,0.700948173,2,0.024137099
murderous,2,0.700948173,2,0.024137099
lelian,2,0.700948173,2,0.024137099
attendant,2,0.700948173,2,0.024137099
moteku,2,0.700948173,2,0.024137099
dupa,2,0.700948173,1,0.012068549
ohanaeze,2,0.700948173,2,0.024137099
practicable,2,0.700948173,1,0.012068549
warri,2,0.700948173,2,0.024137099
honourable,2,0.700948173,2,0.024137099
platter,2,0.700948173,2,0.024137099
march,2,0.700948173,2,0.024137099
mindless,2,0.700948173,2,0.024137099
defenseless,2,0.700948173,2,0.024137099
suarez,2,0.700948173,2,0.024137099
melodious,2,0.700948173,2,0.024137099
bungalow,2,0.700948173,1,0.012068549
donegal,2,0.700948173,1,0.012068549
abdullative,2,0.700948173,2,0.024137099
talked,2,0.700948173,2,0.024137099
jettisoned,2,0.700948173,2,0.024137099
sacrosanct,2,0.700948173,2,0.024137099
bountiful,2,0.700948173,2,0.024137099
patrol,2,0.700948173,2,0.024137099
babajide,2,0.700948173,2,0.024137099
parastate,2,0.700948173,2,0.024137099
abuja,2,0.700948173,2,0.024137099
kidnapping,2,0.700948173,2,0.024137099
igor,2,0.700948173,2,0.024137099
awash,2,0.700948173,2,0.024137099
potako,2,0.700948173,1,0.012068549
umutu,2,0.700948173,1,0.012068549
sabian,2,0.700948173,1,0.012068549
pictorial,2,0.700948173,1,0.012068549
purpose,2,0.700948173,2,0.024137099
edustate,2,0.700948173,2,0.024137099
smuggling,2,0.700948173,2,0.024137099
harness,2,0.700948173,2,0.024137099
ahmadu,2,0.700948173,2,0.024137099
dispatcher,2,0.700948173,1,0.012068549
quara,2,0.700948173,2,0.024137099
clueless,2,0.700948173,2,0.024137099
audible,2,0.700948173,1,0.012068549
fcta,2,0.700948173,1,0.012068549
crossover,2,0.700948173,1,0.012068549
arabian,2,0.700948173,2,0.024137099
akure,2,0.700948173,2,0.024137099
ijaw,2,0.700948173,1,0.012068549
herder,2,0.700948173,2,0.024137099
koa,2,0.700948173,1,0.012068549
bayern,2,0.700948173,2,0.024137099
boary,2,0.700948173,2,0.024137099
69th,2,0.700948173,1,0.012068549
contributory,2,0.700948173,2,0.024137099
houthis,2,0.700948173,2,0.024137099
marginal,2,0.700948173,2,0.024137099
erstwhile,2,0.700948173,2,0.024137099
elliptical,2,0.700948173,1,0.012068549
quadrilateral,2,0.700948173,1,0.012068549
view,2,0.700948173,2,0.024137099
dominican,2,0.700948173,1,0.012068549
restless,2,0.700948173,2,0.024137099
wigan,2,0.700948173,2,0.024137099
disenchanted,2,0.700948173,2,0.024137099
minuscule,2,0.700948173,2,0.024137099
tamilnadu,2,0.700948173,2,0.024137099
avian,2,0.700948173,1,0.012068549
delete,2,0.700948173,2,0.024137099
morale,2,0.700948173,1,0.012068549
cairn,2,0.700948173,1,0.012068549
sco,2,0.700948173,1,0.012068549
embattled,2,0.700948173,2,0.024137099
unwise,2,0.700948173,2,0.024137099
departmental,2,0.700948173,2,0.024137099
anta,2,0.700948173,2,0.024137099
maldivian,2,0.700948173,1,0.012068549
astrozenic,2,0.700948173,2,0.024137099
jaffna,2,0.700948173,2,0.024137099
serpentine,2,0.700948173,2,0.024137099
trust,2,0.700948173,1,0.012068549
carnatic,2,0.700948173,1,0.012068549
zambian,2,0.700948173,1,0.012068549
reebok,2,0.700948173,1,0.012068549
bi,2,0.700948173,1,0.012068549
andean,2,0.700948173,1,0.012068549
inca,2,0.700948173,1,0.012068549
reputed,1,0.350474086,1,0.012068549
nor'easter,1,0.350474086,1,0.012068549
joplin,1,0.350474086,1,0.012068549
fourfold,1,0.350474086,1,0.012068549
empire,1,0.350474086,1,0.012068549
82nd,1,0.350474086,1,0.012068549
jacqueline,1,0.350474086,1,0.012068549
consummate,1,0.350474086,1,0.012068549
cherished,1,0.350474086,1,0.012068549
aspen,1,0.350474086,1,0.012068549
crosby,1,0.350474086,1,0.012068549
clete,1,0.350474086,1,0.012068549
keller,1,0.350474086,1,0.012068549
jetblue,1,0.350474086,1,0.012068549
introductory,1,0.350474086,1,0.012068549
repulsive,1,0.350474086,1,0.012068549
panoramic,1,0.350474086,1,0.012068549
waycross,1,0.350474086,1,0.012068549
desirous,1,0.350474086,1,0.012068549
understaffed,1,0.350474086,1,0.012068549
elwin,1,0.350474086,1,0.012068549
unperfect,1,0.350474086,1,0.012068549
drizzy,1,0.350474086,1,0.012068549
wolinski,1,0.350474086,1,0.012068549
immunocompromised,1,0.350474086,1,0.012068549
discriminate,1,0.350474086,1,0.012068549
institutionalized,1,0.350474086,1,0.012068549
replicating,1,0.350474086,1,0.012068549
delirious,1,0.350474086,1,0.012068549
albrick,1,0.350474086,1,0.012068549
mistrial,1,0.350474086,1,0.012068549
vitriolic,1,0.350474086,1,0.012068549
allowable,1,0.350474086,1,0.012068549
aloud,1,0.350474086,1,0.012068549
tampered,1,0.350474086,1,0.012068549
cardiopulmonary,1,0.350474086,1,0.012068549
ventricular,1,0.350474086,1,0.012068549
atria,1,0.350474086,1,0.012068549
twist,1,0.350474086,1,0.012068549
pyrocumulus,1,0.350474086,1,0.012068549
tamarack,1,0.350474086,1,0.012068549
hazy,1,0.350474086,1,0.012068549
belmont,1,0.350474086,1,0.012068549
elwynn,1,0.350474086,1,0.012068549
louisiana,1,0.350474086,1,0.012068549
overstatement,1,0.350474086,1,0.012068549
bartholo,1,0.350474086,1,0.012068549
motorbike,1,0.350474086,1,0.012068549
unprecedent,1,0.350474086,1,0.012068549
matthew,1,0.350474086,1,0.012068549
byron,1,0.350474086,1,0.012068549
theranos,1,0.350474086,1,0.012068549
usgo,1,0.350474086,1,0.012068549
robin,1,0.350474086,1,0.012068549
sugary,1,0.350474086,1,0.012068549
rosebud,1,0.350474086,1,0.012068549
powdered,1,0.350474086,1,0.012068549
squared,1,0.350474086,1,0.012068549
hazing,1,0.350474086,1,0.012068549
solvent,1,0.350474086,1,0.012068549
wayside,1,0.350474086,1,0.012068549
ef2,1,0.350474086,1,0.012068549
textual,1,0.350474086,1,0.012068549
donald,1,0.350474086,1,0.012068549
unhinged,1,0.350474086,1,0.012068549
f-1,1,0.350474086,1,0.012068549
cough,1,0.350474086,1,0.012068549
unripened,1,0.350474086,1,0.012068549
wife,1,0.350474086,1,0.012068549
geese,1,0.350474086,1,0.012068549
cory,1,0.350474086,1,0.012068549
ircot,1,0.350474086,1,0.012068549
alexa,1,0.350474086,1,0.012068549
marciano,1,0.350474086,1,0.012068549
serve,1,0.350474086,1,0.012068549
emma,1,0.350474086,1,0.012068549
sedal,1,0.350474086,1,0.012068549
noose,1,0.350474086,1,0.012068549
unencumbered,1,0.350474086,1,0.012068549
guttman,1,0.350474086,1,0.012068549
369th,1,0.350474086,1,0.012068549
chocolate,1,0.350474086,1,0.012068549
mmr,1,0.350474086,1,0.012068549
cattery,1,0.350474086,1,0.012068549
lopsided,1,0.350474086,1,0.012068549
potito,1,0.350474086,1,0.012068549
walkie,1,0.350474086,1,0.012068549
whomever,1,0.350474086,1,0.012068549
bharatna,1,0.350474086,1,0.012068549
cal,1,0.350474086,1,0.012068549
binocular,1,0.350474086,1,0.012068549
jeweled,1,0.350474086,1,0.012068549
fleeing,1,0.350474086,1,0.012068549
unamerican,1,0.350474086,1,0.012068549
swampy,1,0.350474086,1,0.012068549
spotty,1,0.350474086,1,0.012068549
hammond,1,0.350474086,1,0.012068549
precinct,1,0.350474086,1,0.012068549
skinned,1,0.350474086,1,0.012068549
doorbell,1,0.350474086,1,0.012068549
collapsed,1,0.350474086,1,0.012068549
springsteen,1,0.350474086,1,0.012068549
livid,1,0.350474086,1,0.012068549
kaylie,1,0.350474086,1,0.012068549
fateful,1,0.350474086,1,0.012068549
marwozo,1,0.350474086,1,0.012068549
shoven,1,0.350474086,1,0.012068549
surf,1,0.350474086,1,0.012068549
linking,1,0.350474086,1,0.012068549
madaria,1,0.350474086,1,0.012068549
inflated,1,0.350474086,1,0.012068549
phishing,1,0.350474086,1,0.012068549
tinted,1,0.350474086,1,0.012068549
magnified,1,0.350474086,1,0.012068549
extracurricular,1,0.350474086,1,0.012068549
intoxicated,1,0.350474086,1,0.012068549
platonic,1,0.350474086,1,0.012068549
winning,1,0.350474086,1,0.012068549
spoken,1,0.350474086,1,0.012068549
tactician,1,0.350474086,1,0.012068549
arbary,1,0.350474086,1,0.012068549
headed,1,0.350474086,1,0.012068549
haphazard,1,0.350474086,1,0.012068549
derrick,1,0.350474086,1,0.012068549
shobin,1,0.350474086,1,0.012068549
georgia,1,0.350474086,1,0.012068549
intracoastal,1,0.350474086,1,0.012068549
flowery,1,0.350474086,1,0.012068549
escalation,1,0.350474086,1,0.012068549
soufetiere,1,0.350474086,1,0.012068549
codrian,1,0.350474086,1,0.012068549
enlightened,1,0.350474086,1,0.012068549
parasite,1,0.350474086,1,0.012068549
burn,1,0.350474086,1,0.012068549
pathway,1,0.350474086,1,0.012068549
panicky,1,0.350474086,1,0.012068549
boise,1,0.350474086,1,0.012068549
cabinet,1,0.350474086,1,0.012068549
blinding,1,0.350474086,1,0.012068549
upwards,1,0.350474086,1,0.012068549
flex,1,0.350474086,1,0.012068549
midwest,1,0.350474086,1,0.012068549
neanderthal,1,0.350474086,1,0.012068549
finn,1,0.350474086,1,0.012068549
frazi,1,0.350474086,1,0.012068549
greenwood,1,0.350474086,1,0.012068549
disillusionment,1,0.350474086,1,0.012068549
halloweentown,1,0.350474086,1,0.012068549
pb,1,0.350474086,1,0.012068549
pp,1,0.350474086,1,0.012068549
quintessential,1,0.350474086,1,0.012068549
phony,1,0.350474086,1,0.012068549
protect,1,0.350474086,1,0.012068549
degrading,1,0.350474086,1,0.012068549
bamboozled,1,0.350474086,1,0.012068549
rosary,1,0.350474086,1,0.012068549
overflow,1,0.350474086,1,0.012068549
stretch,1,0.350474086,1,0.012068549
ashish,1,0.350474086,1,0.012068549
columbus,1,0.350474086,1,0.012068549
accuser,1,0.350474086,1,0.012068549
ksm,1,0.350474086,1,0.012068549
sentencing,1,0.350474086,1,0.012068549
crt,1,0.350474086,1,0.012068549
vertigo,1,0.350474086,1,0.012068549
fatigued,1,0.350474086,1,0.012068549
quadruple,1,0.350474086,1,0.012068549
iv,1,0.350474086,1,0.012068549
treasured,1,0.350474086,1,0.012068549
retardant,1,0.350474086,1,0.012068549
filer,1,0.350474086,1,0.012068549
guardian,1,0.350474086,1,0.012068549
moving,1,0.350474086,1,0.012068549
disconsolate,1,0.350474086,1,0.012068549
hellfire,1,0.350474086,1,0.012068549
manuel,1,0.350474086,1,0.012068549
marcano,1,0.350474086,1,0.012068549
whiteout,1,0.350474086,1,0.012068549
grammatical,1,0.350474086,1,0.012068549
fanny,1,0.350474086,1,0.012068549
revolver,1,0.350474086,1,0.012068549
caitlyn,1,0.350474086,1,0.012068549
vehicle,1,0.350474086,1,0.012068549
bloodshot,1,0.350474086,1,0.012068549
donte,1,0.350474086,1,0.012068549
bewildering,1,0.350474086,1,0.012068549
duchess,1,0.350474086,1,0.012068549
bouchon,1,0.350474086,1,0.012068549
otto,1,0.350474086,1,0.012068549
fallen,1,0.350474086,1,0.012068549
burnout,1,0.350474086,1,0.012068549
dispatch,1,0.350474086,1,0.012068549
medic,1,0.350474086,1,0.012068549
herstory,1,0.350474086,1,0.012068549
eagle,1,0.350474086,1,0.012068549
pelvic,1,0.350474086,1,0.012068549
unlivable,1,0.350474086,1,0.012068549
tarps,1,0.350474086,1,0.012068549
brooklynese,1,0.350474086,1,0.012068549
unglam,1,0.350474086,1,0.012068549
socioeconomic,1,0.350474086,1,0.012068549
translucent,1,0.350474086,1,0.012068549
assaulted,1,0.350474086,1,0.012068549
zachary,1,0.350474086,1,0.012068549
zfg,1,0.350474086,1,0.012068549
arne,1,0.350474086,1,0.012068549
inflict,1,0.350474086,1,0.012068549
upstairs,1,0.350474086,1,0.012068549
expanded,1,0.350474086,1,0.012068549
congenital,1,0.350474086,1,0.012068549
businesslike,1,0.350474086,1,0.012068549
char,1,0.350474086,1,0.012068549
conservator,1,0.350474086,1,0.012068549
poncetto,1,0.350474086,1,0.012068549
moldy,1,0.350474086,1,0.012068549
citywide,1,0.350474086,1,0.012068549
unmatched,1,0.350474086,1,0.012068549
technician,1,0.350474086,1,0.012068549
foreman,1,0.350474086,1,0.012068549
pluto,1,0.350474086,1,0.012068549
unfold,1,0.350474086,1,0.012068549
fultondale,1,0.350474086,1,0.012068549
pioneer,1,0.350474086,1,0.012068549
enlisted,1,0.350474086,1,0.012068549
christmas,1,0.350474086,1,0.012068549
nonstop,1,0.350474086,1,0.012068549
everyman,1,0.350474086,1,0.012068549
podcast,1,0.350474086,1,0.012068549
engaging,1,0.350474086,1,0.012068549
alyssa,1,0.350474086,1,0.012068549
unopened,1,0.350474086,1,0.012068549
uncounted,1,0.350474086,1,0.012068549
inert,1,0.350474086,1,0.012068549
interstitial,1,0.350474086,1,0.012068549
race,1,0.350474086,1,0.012068549
fenway,1,0.350474086,1,0.012068549
tine,1,0.350474086,1,0.012068549
beastly,1,0.350474086,1,0.012068549
apalachicola,1,0.350474086,1,0.012068549
bern,1,0.350474086,1,0.012068549
marcus,1,0.350474086,1,0.012068549
searing,1,0.350474086,1,0.012068549
striped,1,0.350474086,1,0.012068549
broadway,1,0.350474086,1,0.012068549
bloodstained,1,0.350474086,1,0.012068549
observational,1,0.350474086,1,0.012068549
musculoskeletal,1,0.350474086,1,0.012068549
hormonal,1,0.350474086,1,0.012068549
strap,1,0.350474086,1,0.012068549
anguish,1,0.350474086,1,0.012068549
sealed,1,0.350474086,1,0.012068549
masculist,1,0.350474086,1,0.012068549
january,1,0.350474086,1,0.012068549
unadvisable,1,0.350474086,1,0.012068549
disheartened,1,0.350474086,1,0.012068549
fisherman,1,0.350474086,1,0.012068549
